employee_id,age,gender,department,job_role,monthly_income,years_at_company,overtime,job_satisfaction,work_life_balance,training_hours,performance_rating,distance_from_home,attrition
EMP01542,36,Female,IT,Developer,132914.0,4,No,5.0,2.0,49,4,36,No
EMP01543,36,Female,IT,System Admin,113747.0,13,Yes,3.0,2.0,44,1,21,Yes
EMP01544,36,Male,Sales,Sales Executive,104424.0,14,Yes,4.0,2.0,46,4,31,Yes
EMP01545,37,Male,Sales,Sales Manager,131734.0,8,Yes,3.0,1.0,57,2,8,Yes
EMP01546,40,Female,HR,Recruiter,142679.0,14,No,2.0,1.0,66,4,4,No
EMP01547,22,Male,HR,Recruiter,80342.0,5,Yes,4.0,5.0,79,5,24,No
EMP01548,41,Male,IT,Developer,122540.0,12,Yes,1.0,2.0,50,5,31,Yes
EMP01549,46,Male,Operations,Operations Manager,53981.0,15,No,5.0,4.0,24,2,34,No
EMP01550,44,Female,HR,HR Executive,132418.0,12,No,1.0,1.0,52,5,31,Yes
EMP01551,47,Male,Sales,Sales Manager,84547.0,5,Yes,2.0,5.0,76,3,38,Yes
EMP01552,53,Male,Marketing,SEO Specialist,68610.0,9,No,1.0,1.0,33,3,3,Yes
EMP01553,58,Female,IT,Developer,49789.0,10,Yes,2.0,3.0,10,3,5,Yes
EMP01554,40,Female,Operations,Operations Manager,107172.0,12,Yes,3.0,5.0,25,3,6,No
EMP01555,32,Male,IT,Developer,101008.0,14,Yes,5.0,1.0,43,5,1,Yes
EMP01556,29,Male,IT,Developer,99781.0,4,No,3.0,1.0,23,4,30,No
EMP01557,48,Male,Finance,Financial Analyst,133132.0,12,No,5.0,2.0,20,4,7,Yes
EMP01558,48,Male,HR,Recruiter,140452.0,12,Yes,3.0,4.0,11,2,20,No
EMP01559,53,Male,Marketing,Marketing Executive,86331.0,6,No,2.0,2.0,56,3,22,No
EMP01560,23,Male,Marketing,SEO Specialist,26908.0,7,No,3.0,2.0,27,5,9,Yes
EMP01561,22,Male,Finance,Financial Analyst,112171.0,1,No,4.0,2.0,68,4,25,No
EMP01562,29,Male,Operations,Operations Executive,130620.0,13,No,5.0,2.0,31,1,18,No
EMP01563,36,Male,Finance,Accountant,141327.0,16,Yes,2.0,1.0,35,5,37,Yes
EMP01564,55,Male,Finance,Accountant,30362.0,1,No,3.0,3.0,21,3,1,Yes
EMP01565,50,Female,Operations,Operations Executive,49892.0,3,No,1.0,3.0,32,2,26,Yes
EMP01566,39,Female,Finance,Accountant,87969.0,15,No,2.0,4.0,26,4,11,No
EMP01567,22,Male,HR,HR Executive,40115.0,2,No,1.0,5.0,65,5,1,Yes
EMP01568,25,Female,HR,HR Executive,39002.0,14,No,3.0,4.0,64,3,31,No
EMP01569,29,Male,HR,HR Executive,116729.0,9,No,4.0,3.0,26,3,15,No
EMP01570,59,Male,Operations,Operations Manager,63349.0,0,No,1.0,5.0,30,2,16,Yes
EMP01571,58,Female,Marketing,Marketing Executive,35707.0,11,No,1.0,3.0,33,4,18,Yes
EMP01572,23,Male,HR,Recruiter,35633.0,16,No,2.0,3.0,62,5,1,Yes
EMP01573,57,Male,Operations,Operations Manager,29861.0,3,Yes,2.0,3.0,57,4,10,Yes
EMP01574,43,Male,Finance,Financial Analyst,79486.0,19,No,2.0,3.0,24,5,39,No
EMP01575,39,Male,Finance,Financial Analyst,103533.0,8,Yes,3.0,4.0,19,5,5,No
EMP01576,30,Male,Marketing,SEO Specialist,26320.0,6,No,4.0,2.0,66,2,4,Yes
EMP01577,35,Female,Sales,Sales Executive,68200.0,8,No,1.0,5.0,28,3,7,No
EMP01578,56,Female,Finance,Accountant,44796.0,11,No,3.0,5.0,14,1,6,No
EMP01579,54,Male,HR,HR Executive,130722.0,3,Yes,4.0,5.0,66,4,20,No
EMP01580,39,Male,IT,Developer,127616.0,16,No,1.0,2.0,52,4,37,Yes
EMP01581,43,Male,Operations,Operations Executive,87539.0,18,No,3.0,1.0,66,3,7,No
EMP01582,24,Female,IT,Data Analyst,104324.0,14,No,2.0,5.0,78,1,37,No
EMP01583,35,Female,Sales,Sales Executive,35431.0,3,No,4.0,4.0,18,4,34,No
EMP01584,54,Male,Finance,Financial Analyst,97870.0,19,No,4.0,1.0,36,1,28,No
EMP01585,38,Female,Operations,Operations Manager,30942.0,12,No,2.0,3.0,71,4,15,No
EMP01586,38,Male,Operations,Operations Executive,98883.0,6,No,5.0,4.0,19,4,28,No
EMP01587,32,Female,Sales,Sales Executive,121226.0,3,Yes,2.0,4.0,14,5,20,Yes
EMP01588,50,Male,IT,Developer,87996.0,17,Yes,3.0,2.0,34,5,33,Yes
EMP01589,43,Male,IT,Developer,111512.0,0,No,3.0,4.0,19,4,22,No
EMP01590,54,Male,HR,HR Executive,53410.0,8,No,3.0,2.0,70,3,29,No
EMP01591,24,Female,Finance,Accountant,106478.0,6,No,4.0,5.0,41,1,36,No
EMP01592,37,Male,Finance,Financial Analyst,53702.0,15,No,2.0,2.0,69,2,15,No
EMP01593,38,Male,HR,HR Executive,55473.0,11,Yes,4.0,5.0,38,5,32,Yes
EMP01594,25,Female,Marketing,SEO Specialist,128153.0,11,No,4.0,2.0,29,4,7,No
EMP01595,33,Female,Operations,Operations Manager,119067.0,0,No,2.0,1.0,9,3,4,Yes
EMP01596,30,Male,Finance,Financial Analyst,146075.0,12,No,1.0,5.0,54,5,20,Yes
EMP01597,42,Male,HR,Recruiter,43066.0,8,No,5.0,2.0,10,4,29,No
EMP01598,22,Male,IT,Data Analyst,51038.0,11,Yes,5.0,2.0,75,1,19,Yes
EMP01599,24,Female,IT,Data Analyst,95393.0,2,Yes,1.0,5.0,54,4,14,Yes
EMP01600,51,Female,Marketing,Marketing Executive,117838.0,6,Yes,5.0,3.0,56,5,36,No
EMP01601,50,Male,HR,HR Executive,109117.0,12,Yes,1.0,5.0,68,4,11,Yes
EMP01602,51,Female,Sales,Sales Executive,140013.0,14,Yes,5.0,1.0,38,3,13,No
EMP01603,30,Female,Finance,Financial Analyst,63130.0,4,Yes,3.0,5.0,10,4,32,No
EMP01604,46,Female,HR,HR Executive,129533.0,2,No,2.0,1.0,67,1,36,No
EMP01605,34,Female,HR,Recruiter,55161.0,9,Yes,1.0,4.0,32,2,8,No
EMP01606,32,Male,Marketing,SEO Specialist,54696.0,5,Yes,5.0,5.0,42,4,17,Yes
EMP01607,29,Male,Finance,Financial Analyst,81503.0,7,No,3.0,2.0,78,4,25,Yes
EMP01608,31,Male,IT,Developer,43669.0,18,No,5.0,2.0,72,5,29,No
EMP01609,31,Female,Operations,Operations Manager,48438.0,8,No,4.0,4.0,35,5,26,No
EMP01610,57,Female,Marketing,Marketing Executive,30840.0,19,No,3.0,3.0,18,1,13,Yes
EMP01611,22,Female,Operations,Operations Executive,39319.0,16,Yes,2.0,2.0,18,3,17,Yes
EMP01612,46,Female,HR,HR Executive,128841.0,1,Yes,2.0,1.0,25,5,25,Yes
EMP01613,46,Female,Finance,Accountant,103950.0,8,No,4.0,2.0,61,5,16,No
EMP01614,45,Male,Sales,Sales Manager,105520.0,19,Yes,5.0,3.0,24,3,27,Yes
EMP01615,56,Female,Marketing,Marketing Executive,28526.0,16,Yes,2.0,2.0,17,4,4,No
EMP01616,44,Female,Sales,Sales Executive,83465.0,0,Yes,2.0,4.0,21,4,14,Yes
EMP01617,32,Male,Marketing,SEO Specialist,81416.0,12,No,1.0,2.0,41,4,12,Yes
EMP01618,49,Male,IT,System Admin,113659.0,2,No,2.0,4.0,22,5,27,No
EMP01619,22,Female,Finance,Accountant,139186.0,5,No,2.0,4.0,67,5,21,No
EMP01620,42,Male,Finance,Financial Analyst,119467.0,18,No,5.0,2.0,33,1,13,No
EMP01621,48,Female,IT,Data Analyst,84184.0,18,No,1.0,3.0,56,1,17,Yes
EMP01622,36,Male,Marketing,Marketing Executive,93582.0,17,No,1.0,4.0,49,4,1,No
EMP01623,30,Female,Operations,Operations Manager,133177.0,0,No,2.0,1.0,72,5,23,Yes
EMP01624,29,Female,HR,Recruiter,99319.0,6,Yes,3.0,1.0,22,4,27,Yes
EMP01625,38,Male,Marketing,Marketing Executive,104172.0,10,Yes,2.0,2.0,52,3,8,No
EMP01626,26,Female,IT,Data Analyst,28956.0,19,Yes,2.0,4.0,27,5,9,No
EMP01627,49,Male,Marketing,SEO Specialist,42336.0,11,Yes,5.0,4.0,37,4,30,No
EMP01628,38,Female,Finance,Financial Analyst,124341.0,3,Yes,3.0,3.0,71,1,32,Yes
EMP01629,23,Male,Marketing,SEO Specialist,68152.0,3,Yes,1.0,4.0,44,5,4,Yes
EMP01630,50,Female,HR,Recruiter,86274.0,18,No,5.0,4.0,39,4,6,No
EMP01631,29,Female,Sales,Sales Manager,68724.0,1,No,1.0,5.0,35,4,36,Yes
EMP01632,59,Male,Marketing,SEO Specialist,33303.0,3,Yes,5.0,5.0,41,2,7,Yes
EMP01633,43,Female,Sales,Sales Executive,78974.0,6,No,2.0,2.0,22,2,39,No
EMP01634,28,Male,Operations,Operations Manager,143980.0,6,No,1.0,3.0,17,1,8,No
EMP01635,38,Female,Finance,Accountant,105206.0,5,Yes,1.0,3.0,19,3,6,Yes
EMP01636,29,Female,Sales,Sales Executive,25366.0,15,No,5.0,2.0,56,2,13,No
EMP01637,35,Female,Sales,Sales Manager,73197.0,10,No,1.0,5.0,5,1,2,No
EMP01638,34,Female,IT,System Admin,129479.0,0,Yes,3.0,4.0,27,5,34,No
EMP01639,47,Male,IT,System Admin,37943.0,19,No,3.0,1.0,62,4,25,Yes
EMP01640,22,Male,HR,HR Executive,58166.0,0,No,1.0,2.0,56,2,4,Yes
EMP01641,28,Female,Finance,Accountant,54178.0,13,Yes,1.0,1.0,37,4,4,Yes
EMP01642,55,Female,Sales,Sales Manager,38794.0,14,No,1.0,1.0,21,5,13,Yes
EMP01643,25,Male,Operations,Operations Manager,92035.0,10,No,2.0,3.0,28,3,10,No
EMP01644,40,Male,IT,System Admin,40634.0,18,Yes,4.0,4.0,51,5,30,No
EMP01645,50,Male,Operations,Operations Executive,149283.0,10,Yes,5.0,2.0,22,4,27,Yes
EMP01646,33,Female,Marketing,SEO Specialist,62117.0,1,No,5.0,5.0,29,4,30,No
EMP01647,35,Female,IT,System Admin,112943.0,14,Yes,2.0,3.0,36,5,27,Yes
EMP01648,57,Male,Marketing,SEO Specialist,67348.0,9,Yes,2.0,2.0,36,3,33,Yes
EMP01649,41,Female,HR,Recruiter,106256.0,6,No,3.0,5.0,18,4,22,No
EMP01650,50,Male,Finance,Financial Analyst,51255.0,10,Yes,3.0,5.0,38,3,4,No
EMP01651,31,Male,HR,HR Executive,86340.0,19,Yes,2.0,4.0,73,5,27,Yes
EMP01652,25,Female,Marketing,Marketing Executive,75526.0,11,No,4.0,1.0,57,2,2,No
EMP01653,46,Male,Sales,Sales Executive,94810.0,3,Yes,3.0,1.0,70,1,5,No
EMP01654,42,Female,Finance,Financial Analyst,81795.0,8,No,5.0,4.0,31,5,28,No
EMP01655,24,Female,HR,Recruiter,85360.0,4,Yes,4.0,4.0,9,3,15,No
EMP01656,34,Male,Operations,Operations Manager,58542.0,15,Yes,2.0,1.0,32,4,39,Yes
EMP01657,22,Male,HR,HR Executive,63233.0,14,Yes,3.0,1.0,73,3,13,No
EMP01658,43,Male,IT,Developer,34369.0,14,Yes,2.0,1.0,5,3,9,Yes
EMP01659,23,Male,Sales,Sales Manager,94925.0,13,Yes,2.0,5.0,79,3,14,No
EMP01660,53,Female,Sales,Sales Manager,139005.0,10,Yes,3.0,2.0,35,1,24,No
EMP01661,36,Male,HR,HR Executive,96834.0,4,Yes,3.0,4.0,16,3,30,No
EMP01662,23,Female,Finance,Accountant,38601.0,6,Yes,5.0,3.0,47,3,32,No
EMP01663,38,Male,Sales,Sales Manager,66730.0,15,Yes,1.0,2.0,67,2,3,Yes
EMP01664,31,Male,Sales,Sales Executive,88944.0,19,Yes,3.0,4.0,30,3,38,No
EMP01665,43,Male,Operations,Operations Manager,84810.0,4,Yes,2.0,3.0,77,3,18,No
EMP01666,24,Female,HR,Recruiter,29983.0,17,No,1.0,2.0,49,3,39,No
EMP01667,56,Male,HR,HR Executive,92699.0,11,Yes,2.0,1.0,44,2,17,Yes
EMP01668,45,Male,Marketing,Marketing Executive,43940.0,1,Yes,4.0,3.0,37,5,10,Yes
EMP01669,30,Male,IT,Developer,27821.0,5,Yes,3.0,5.0,39,2,19,Yes
EMP01670,32,Female,HR,Recruiter,104632.0,9,Yes,4.0,2.0,25,2,18,No
EMP01671,29,Male,Finance,Accountant,116954.0,1,No,4.0,2.0,40,1,21,No
EMP01672,53,Male,Finance,Financial Analyst,118749.0,19,Yes,4.0,1.0,54,5,10,Yes
EMP01673,48,Female,Finance,Accountant,69941.0,9,Yes,3.0,4.0,79,5,33,No
EMP01674,45,Male,Finance,Accountant,100874.0,17,No,4.0,3.0,57,2,22,No
EMP01675,31,Female,IT,System Admin,140936.0,1,Yes,3.0,3.0,66,4,10,No
EMP01676,55,Female,Sales,Sales Manager,117040.0,2,Yes,5.0,2.0,14,4,18,No
EMP01677,42,Female,Finance,Financial Analyst,30250.0,0,No,5.0,1.0,68,1,8,Yes
EMP01678,53,Male,Operations,Operations Manager,86040.0,5,No,5.0,3.0,12,1,28,No
EMP01679,28,Male,IT,Data Analyst,32121.0,14,Yes,2.0,2.0,37,3,14,Yes
EMP01680,57,Male,Finance,Financial Analyst,37559.0,12,Yes,5.0,4.0,42,2,38,Yes
EMP01681,47,Male,Operations,Operations Manager,121171.0,12,No,3.0,2.0,59,1,8,No
EMP01682,42,Male,Finance,Accountant,139100.0,18,Yes,2.0,5.0,53,3,19,No
EMP01683,44,Male,Finance,Financial Analyst,77342.0,0,Yes,4.0,1.0,27,5,7,Yes
EMP01684,27,Male,Sales,Sales Manager,93117.0,16,No,1.0,5.0,8,5,31,No
EMP01685,47,Male,HR,Recruiter,149551.0,10,Yes,1.0,5.0,9,4,17,Yes
EMP01686,30,Female,Finance,Financial Analyst,28646.0,1,No,3.0,4.0,35,2,3,No
EMP01687,30,Female,Operations,Operations Manager,87539.0,9,No,2.0,2.0,51,2,1,No
EMP01688,59,Female,Operations,Operations Manager,141056.0,14,No,2.0,1.0,66,3,17,Yes
EMP01689,29,Male,HR,Recruiter,98511.0,16,Yes,1.0,1.0,66,1,12,Yes
EMP01690,57,Female,IT,Data Analyst,95459.0,10,Yes,4.0,5.0,21,2,8,Yes
EMP01691,28,Male,Operations,Operations Executive,37303.0,3,Yes,1.0,1.0,8,5,6,Yes
EMP01692,22,Male,Operations,Operations Executive,86671.0,18,No,1.0,3.0,69,1,39,No
EMP01693,51,Male,Operations,Operations Executive,80215.0,0,No,4.0,4.0,16,1,15,No
EMP01694,50,Male,Marketing,SEO Specialist,137192.0,11,No,1.0,2.0,22,2,8,No
EMP01695,47,Male,Marketing,Marketing Executive,85308.0,8,No,4.0,3.0,10,1,7,No
EMP01696,32,Female,Finance,Accountant,113114.0,15,No,2.0,3.0,40,4,28,Yes
EMP01697,25,Female,Finance,Financial Analyst,94381.0,9,Yes,1.0,3.0,78,2,32,Yes
EMP01698,24,Male,Sales,Sales Manager,66232.0,14,No,3.0,2.0,23,4,24,No
EMP01699,48,Female,Finance,Financial Analyst,123717.0,15,No,3.0,4.0,31,4,32,No
EMP01700,29,Male,Finance,Accountant,54190.0,9,Yes,5.0,5.0,71,5,10,Yes
EMP01701,36,Male,Marketing,SEO Specialist,30656.0,17,No,5.0,2.0,26,4,30,No
EMP01702,44,Female,Finance,Accountant,106844.0,17,No,5.0,1.0,56,2,33,No
EMP01703,49,Female,Finance,Accountant,123366.0,0,No,2.0,3.0,35,5,24,Yes
EMP01704,40,Male,Finance,Accountant,119368.0,0,No,3.0,2.0,37,3,28,Yes
EMP01705,33,Female,IT,Data Analyst,74393.0,8,No,3.0,1.0,23,1,34,No
EMP01706,23,Male,IT,Data Analyst,37197.0,18,Yes,2.0,1.0,12,2,30,Yes
EMP01707,41,Male,Marketing,Marketing Executive,75302.0,19,No,1.0,4.0,19,2,24,No
EMP01708,48,Male,IT,System Admin,35108.0,4,No,3.0,5.0,72,1,16,No
EMP01709,47,Female,Finance,Accountant,140106.0,19,No,1.0,5.0,43,2,15,No
EMP01710,45,Female,IT,Data Analyst,142339.0,16,Yes,1.0,1.0,32,4,20,Yes
EMP01711,22,Male,Operations,Operations Executive,79698.0,18,Yes,1.0,1.0,78,4,7,Yes
EMP01712,33,Male,Operations,Operations Manager,141583.0,14,Yes,1.0,5.0,18,2,17,Yes
EMP01713,22,Female,IT,Developer,33177.0,17,Yes,4.0,4.0,23,3,5,No
EMP01714,26,Male,Sales,Sales Manager,113075.0,19,No,3.0,4.0,40,4,18,No
EMP01715,55,Female,Operations,Operations Manager,49160.0,15,No,1.0,2.0,65,1,29,Yes
EMP01716,46,Male,Sales,Sales Manager,74056.0,5,No,2.0,5.0,15,2,21,No
EMP01717,31,Female,Finance,Financial Analyst,133271.0,14,Yes,4.0,2.0,66,5,2,Yes
EMP01718,25,Male,Finance,Accountant,43640.0,12,No,1.0,2.0,5,4,37,No
EMP01719,41,Male,Finance,Financial Analyst,136651.0,1,No,4.0,5.0,54,3,20,No
EMP01720,54,Male,IT,Data Analyst,139749.0,14,No,2.0,3.0,9,3,31,No
EMP01721,28,Male,Operations,Operations Executive,107201.0,5,No,1.0,3.0,11,4,12,No
EMP01722,46,Female,IT,Developer,137168.0,17,No,3.0,4.0,69,1,15,No
EMP01723,29,Male,HR,HR Executive,86134.0,14,No,2.0,2.0,6,4,20,No
EMP01724,51,Female,IT,Developer,101514.0,1,No,2.0,1.0,73,2,20,Yes
EMP01725,55,Male,HR,Recruiter,88281.0,19,No,1.0,4.0,29,5,14,No
EMP01726,33,Female,Marketing,SEO Specialist,76524.0,15,No,2.0,3.0,65,5,24,No
EMP01727,58,Female,HR,Recruiter,55346.0,6,No,5.0,2.0,59,4,33,Yes
EMP01728,35,Male,Marketing,SEO Specialist,99490.0,18,Yes,5.0,4.0,22,4,31,No
EMP01729,42,Female,Operations,Operations Executive,46021.0,14,Yes,1.0,4.0,73,1,10,Yes
EMP01730,51,Female,Operations,Operations Manager,69771.0,12,No,5.0,5.0,49,4,20,No
EMP01731,26,Male,Marketing,Marketing Executive,144133.0,5,No,2.0,5.0,17,5,5,No
EMP01732,45,Male,Finance,Accountant,56478.0,19,Yes,4.0,1.0,25,3,20,No
EMP01733,32,Female,Operations,Operations Manager,28048.0,4,No,5.0,3.0,31,3,34,No
EMP01734,44,Male,IT,Developer,37674.0,0,No,3.0,4.0,18,4,30,No
EMP01735,26,Male,IT,Data Analyst,138294.0,16,No,1.0,3.0,12,3,32,No
EMP01736,32,Female,Operations,Operations Executive,100532.0,12,Yes,3.0,3.0,30,5,37,Yes
EMP01737,49,Male,Sales,Sales Executive,48733.0,19,Yes,3.0,3.0,73,3,24,No
EMP01738,50,Female,HR,Recruiter,111706.0,7,No,2.0,5.0,67,2,18,Yes
EMP01739,28,Female,Marketing,SEO Specialist,119181.0,15,Yes,4.0,1.0,7,4,36,Yes
EMP01740,30,Female,HR,HR Executive,148698.0,7,Yes,1.0,1.0,24,4,27,Yes
EMP01741,45,Female,Sales,Sales Manager,121853.0,7,Yes,1.0,4.0,14,1,29,Yes
EMP01742,22,Female,Operations,Operations Executive,127420.0,19,Yes,1.0,4.0,30,1,20,No
EMP01743,57,Female,Sales,Sales Executive,106443.0,9,No,1.0,1.0,73,1,37,No
EMP01744,29,Female,Sales,Sales Manager,105746.0,9,Yes,5.0,4.0,47,4,37,Yes
EMP01745,52,Male,Finance,Accountant,27452.0,6,Yes,1.0,1.0,46,2,2,Yes
EMP01746,53,Female,Marketing,Marketing Executive,125428.0,13,No,5.0,2.0,49,2,32,Yes
EMP01747,54,Male,Sales,Sales Executive,28934.0,19,No,2.0,3.0,16,3,25,Yes
EMP01748,31,Female,IT,System Admin,44763.0,14,Yes,2.0,3.0,71,5,32,Yes
EMP01749,43,Male,Finance,Accountant,92525.0,19,Yes,5.0,3.0,53,5,17,Yes
EMP01750,55,Female,HR,HR Executive,35680.0,5,No,5.0,4.0,6,4,35,No
EMP01751,29,Male,Finance,Financial Analyst,30948.0,13,No,3.0,5.0,10,1,4,No
EMP01752,43,Male,Marketing,SEO Specialist,71350.0,13,No,4.0,4.0,13,2,36,No
EMP01753,41,Female,Marketing,SEO Specialist,123873.0,7,Yes,4.0,3.0,23,1,16,Yes
EMP01754,29,Female,IT,Developer,72177.0,0,No,2.0,3.0,47,2,3,No
EMP01755,49,Female,Operations,Operations Manager,95207.0,13,Yes,2.0,5.0,55,5,15,Yes
EMP01756,33,Male,Operations,Operations Executive,131564.0,8,Yes,4.0,4.0,61,3,3,Yes
EMP01757,38,Female,IT,System Admin,149225.0,9,No,3.0,3.0,36,2,19,No
EMP01758,23,Male,Operations,Operations Manager,113567.0,14,Yes,5.0,3.0,73,3,27,No
EMP01759,27,Male,Finance,Financial Analyst,35108.0,13,No,1.0,2.0,53,1,30,Yes
EMP01760,28,Male,IT,Data Analyst,136555.0,5,Yes,1.0,1.0,56,3,5,Yes
EMP01761,38,Male,IT,Developer,37941.0,19,No,2.0,5.0,12,2,1,Yes
EMP01762,58,Female,Operations,Operations Manager,34012.0,4,Yes,4.0,4.0,16,4,1,Yes
EMP01763,55,Female,IT,Developer,117230.0,10,No,1.0,3.0,7,5,22,No
EMP01764,50,Female,Operations,Operations Manager,70489.0,17,No,2.0,5.0,34,5,26,Yes
EMP01765,42,Female,Sales,Sales Executive,141374.0,19,Yes,4.0,5.0,25,1,15,No
EMP01766,35,Female,IT,Data Analyst,38105.0,18,No,4.0,2.0,10,5,6,No
EMP01767,26,Male,Operations,Operations Executive,65800.0,6,Yes,5.0,3.0,5,5,27,No
EMP01768,24,Male,Operations,Operations Manager,33167.0,0,Yes,1.0,5.0,62,3,24,Yes
EMP01769,48,Female,Finance,Accountant,99868.0,5,No,5.0,2.0,35,4,17,No
EMP01770,24,Male,Marketing,Marketing Executive,106782.0,3,Yes,5.0,4.0,53,3,10,Yes
EMP01771,44,Female,HR,HR Executive,31800.0,15,No,4.0,4.0,45,4,22,Yes
EMP01772,27,Male,Finance,Financial Analyst,25958.0,3,No,2.0,4.0,48,4,3,Yes
EMP01773,35,Female,HR,Recruiter,37442.0,17,Yes,3.0,5.0,64,2,15,No
EMP01774,25,Female,Sales,Sales Manager,74330.0,14,Yes,1.0,5.0,5,5,31,Yes
EMP01775,51,Male,Finance,Financial Analyst,109218.0,0,Yes,4.0,1.0,7,3,6,Yes
EMP01776,36,Male,Sales,Sales Executive,52050.0,6,No,3.0,1.0,22,5,26,No
EMP01777,45,Male,HR,Recruiter,141871.0,19,Yes,5.0,5.0,47,5,3,No
EMP01778,48,Female,Finance,Financial Analyst,137666.0,13,Yes,1.0,1.0,37,2,28,No
EMP01779,52,Male,Sales,Sales Manager,62075.0,0,Yes,4.0,1.0,19,2,16,No
EMP01780,55,Female,Sales,Sales Manager,143488.0,13,No,4.0,1.0,6,1,10,Yes
EMP01781,23,Male,Sales,Sales Executive,34808.0,18,Yes,3.0,1.0,78,2,28,No
EMP01782,49,Female,IT,Data Analyst,129691.0,17,No,2.0,1.0,7,4,10,Yes
EMP01783,36,Male,HR,Recruiter,31094.0,13,Yes,2.0,1.0,48,5,25,Yes
EMP01784,47,Male,IT,System Admin,58971.0,7,No,1.0,4.0,13,2,10,No
EMP01785,47,Male,HR,Recruiter,65154.0,2,Yes,4.0,3.0,42,5,5,No
EMP01786,23,Male,IT,Data Analyst,38869.0,11,No,3.0,4.0,51,3,24,No
EMP01787,52,Female,HR,Recruiter,101794.0,17,Yes,4.0,3.0,9,4,8,Yes
EMP01788,49,Male,Sales,Sales Manager,105331.0,14,No,1.0,1.0,48,4,34,Yes
EMP01789,34,Male,Operations,Operations Manager,72738.0,7,No,5.0,4.0,74,5,7,No
EMP01790,44,Female,Operations,Operations Manager,111117.0,19,Yes,1.0,5.0,20,5,18,No
EMP01791,23,Male,Sales,Sales Executive,142677.0,2,No,5.0,1.0,5,1,22,No
EMP01792,49,Female,HR,Recruiter,93319.0,12,Yes,1.0,5.0,8,3,30,No
EMP01793,40,Female,Sales,Sales Manager,125566.0,19,No,3.0,1.0,19,4,2,Yes
EMP01794,36,Male,Finance,Financial Analyst,146835.0,19,Yes,3.0,2.0,18,3,14,Yes
EMP01795,22,Female,Marketing,Marketing Executive,63930.0,1,Yes,2.0,4.0,40,5,32,Yes
EMP01796,37,Female,Marketing,SEO Specialist,137194.0,17,No,4.0,4.0,78,2,22,No
EMP01797,32,Female,HR,HR Executive,64599.0,9,No,1.0,5.0,71,4,30,Yes
EMP01798,42,Male,HR,Recruiter,52256.0,8,No,3.0,4.0,68,5,31,No
EMP01799,41,Female,Sales,Sales Executive,37938.0,17,No,3.0,4.0,68,2,34,Yes
EMP01800,31,Female,Operations,Operations Manager,119463.0,0,No,1.0,1.0,75,1,35,Yes
EMP01801,39,Female,IT,System Admin,45739.0,0,No,3.0,4.0,13,5,12,No
EMP01802,36,Female,Finance,Accountant,56653.0,17,No,2.0,5.0,30,5,3,No
EMP01803,47,Male,HR,Recruiter,127379.0,18,Yes,4.0,4.0,43,3,36,No
EMP01804,47,Male,HR,HR Executive,114891.0,12,Yes,1.0,2.0,25,2,15,Yes
EMP01805,52,Female,Sales,Sales Manager,36164.0,7,Yes,5.0,1.0,62,4,36,Yes
EMP01806,55,Female,Operations,Operations Manager,140049.0,1,Yes,3.0,4.0,11,4,19,No
EMP01807,36,Female,Finance,Accountant,104023.0,13,No,5.0,3.0,18,3,29,No
EMP01808,27,Female,Operations,Operations Manager,68739.0,16,No,4.0,5.0,64,3,2,No
EMP01809,45,Male,Sales,Sales Executive,139540.0,2,No,4.0,2.0,70,4,15,No
EMP01810,22,Female,Sales,Sales Executive,84426.0,5,Yes,3.0,5.0,69,5,3,Yes
EMP01811,22,Male,HR,Recruiter,76337.0,15,Yes,5.0,4.0,77,4,10,No
EMP01812,56,Female,Marketing,Marketing Executive,27985.0,6,Yes,3.0,2.0,77,1,39,Yes
EMP01813,36,Male,HR,Recruiter,112191.0,17,No,4.0,5.0,68,2,8,No
EMP01814,23,Male,Sales,Sales Manager,117062.0,4,No,1.0,4.0,74,5,19,No
EMP01815,29,Male,IT,System Admin,140852.0,6,No,1.0,3.0,56,2,23,No
EMP01816,45,Male,HR,HR Executive,87539.0,14,No,4.0,4.0,21,2,27,No
EMP01817,27,Female,Operations,Operations Manager,117174.0,19,No,4.0,3.0,60,3,26,No
EMP01818,23,Female,Marketing,Marketing Executive,148916.0,9,Yes,2.0,3.0,17,3,24,No
EMP01819,50,Female,Operations,Operations Manager,54858.0,4,Yes,3.0,5.0,73,4,14,Yes
EMP01820,43,Female,HR,HR Executive,26776.0,8,No,2.0,5.0,9,5,22,Yes
EMP01821,49,Female,Sales,Sales Executive,52277.0,5,Yes,3.0,3.0,77,4,6,Yes
EMP01822,37,Male,Finance,Financial Analyst,67510.0,19,Yes,2.0,1.0,7,3,37,Yes
EMP01823,59,Male,Finance,Accountant,69870.0,0,Yes,2.0,3.0,56,3,14,No
EMP01824,47,Female,HR,Recruiter,47568.0,8,No,4.0,2.0,10,2,34,No
EMP01825,40,Male,Operations,Operations Executive,50358.0,5,No,1.0,4.0,76,2,10,No
EMP01826,30,Female,Finance,Financial Analyst,130696.0,18,Yes,4.0,3.0,46,4,18,Yes
EMP01827,27,Male,IT,System Admin,120017.0,1,No,2.0,1.0,46,2,24,Yes
EMP01828,50,Female,Marketing,Marketing Executive,43225.0,3,No,4.0,1.0,77,5,19,Yes
EMP01829,38,Female,Finance,Financial Analyst,112399.0,1,No,5.0,3.0,58,5,16,No
EMP01830,48,Female,Sales,Sales Manager,82331.0,6,Yes,3.0,2.0,42,4,15,Yes
